tweet_id,favorite_count,retweet_count,date_time
670838202509447168,1128,711,
670833812859932673,455,128,
670832455012716544,745,225,
670826280409919488,5626,4152,
670823764196741120,788,197,
670822709593571328,620,99,
670815497391357952,3211,1576,
670811965569282048,1143,275,
670807719151067136,1172,501,
670804601705242624,1994,981,
670803562457407488,346,88,
670797304698376195,745,243,
670792680469889025,841,285,
670789397210615808,671,246,
670786190031921152,609,205,
670783437142401025,832,405,
670782429121134593,1587,792,
670780561024270336,794,296,
670778058496974848,330,74,
670764103623966721,1088,434,
670755717859713024,447,114,
670733412878163972,975,524,
670727704916926465,836,370,
670717338665226240,1226,507,
670704688707301377,774,381,
670691627984359425,597,249,
670679630144274432,755,290,
670676092097810432,252,44,
670668383499735048,10854,5167,
670474236058800128,1551,779,
670468609693655041,357,86,
670465786746662913,979,564,
670452855871037440,555,213,
670449342516494336,1207,683,
670444955656130560,6805,2031,
670442337873600512,649,202,
670435821946826752,1066,530,
670434127938719744,1424,661,
670433248821026816,331,115,
670428280563085312,1404,648,
670427002554466305,525,167,
670421925039075328,1328,651,
670420569653809152,634,322,
670417414769758208,575,325,
670411370698022913,2050,923,
670408998013820928,564,231,
670403879788544000,440,161,
670385711116361728,567,217,
670374371102445568,755,277,
670361874861563904,334,69,
670338931251150849,429,113,
670319130621435904,3914,1250,
670303360680108032,433,139,
670290420111441920,715,293,
670093938074779648,1040,343,
670086499208155136,708,261,
670079681849372674,2249,1273,
670073503555706880,1594,811,
670069087419133954,636,250,
670061506722140161,777,351,
670055038660800512,679,339,
670046952931721218,654,181,
670040295598354432,768,115,
670037189829525505,596,285,
670003130994700288,337,95,
669993076832759809,329,86,
669972011175813120,450,167,
669970042633789440,307,62,
669942763794931712,516,169,
669926384437997569,381,107,
669923323644657664,239,58,
669753178989142016,827,411,
669749430875258880,271,67,
669684865554620416,526,91,
669683899023405056,395,114,
669682095984410625,357,136,
669680153564442624,679,296,
669661792646373376,817,451,
669625907762618368,3577,1855,
669603084620980224,957,371,
669597912108789760,519,154,
669583744538451968,1510,949,
669573570759163904,440,145,
669571471778410496,1609,1043,
669567591774625800,240,58,
669564461267722241,392,128,
669393256313184256,374,79,
669375718304980992,1355,750,
669371483794317312,505,186,
669367896104181761,472,162,
669363888236994561,634,235,
669359674819481600,373,127,
669354382627049472,2744,1301,
669353438988365824,653,266,
669351434509529089,445,192,
669328503091937280,1025,425,
669327207240699904,584,119,
669324657376567296,502,213,
669216679721873412,1202,414,
669214165781868544,445,172,
669203728096960512,1015,490,
669037058363662336,666,321,
669015743032369152,753,382,
669006782128353280,586,257,
669000397445533696,21133,6522,
668994913074286592,446,238,
668992363537309700,750,355,
668989615043424256,691,337,
668988183816871936,906,484,
668986018524233728,563,172,
668981893510119424,544,317,
668979806671884288,804,356,
668975677807423489,1327,596,
668967877119254528,148,25,
668960084974809088,712,245,
668955713004314625,284,74,
668932921458302977,270,59,
668902994700836864,322,103,
668892474547511297,400,154,
668872652652679168,533,307,
668852170888998912,458,171,
668826086256599040,441,141,
668815180734689280,581,278,
668779399630725120,712,380,
668655139528511488,541,223,
668645506898350081,906,548,
668643542311546881,891,541,
668641109086707712,1093,552,
668636665813057536,1056,500,
668633411083464705,2855,1688,
668631377374486528,729,325,
668627278264475648,323,118,
668625577880875008,393,138,
668623201287675904,1451,791,
668620235289837568,205,44,
668614819948453888,620,321,
668587383441514497,1685,1101,
668567822092664832,248,57,
668544745690562560,525,232,
668542336805281792,468,221,
668537837512433665,255,77,
668528771708952576,468,232,
668507509523615744,330,111,
668496999348633600,420,135,
668484198282485761,433,241,
668480044826800133,468,152,
668466899341221888,892,526,
668297328638447616,626,304,
668291999406125056,248,32,
668286279830867968,510,141,
668274247790391296,835,235,
668268907921326080,560,243,
668256321989451776,1318,632,
668248472370458624,1007,500,
668237644992782336,6276,2905,
668226093875376128,302,106,
668221241640230912,515,203,
668204964695683073,558,200,
668190681446379520,661,200,
668171859951755264,498,201,
668154635664932864,504,323,
668142349051129856,571,293,
668113020489474048,672,248,
667937095915278337,1279,807,
667924896115245057,306,113,
667915453470232577,211,57,
667911425562669056,494,310,
667902449697558528,857,381,
667886921285246976,1906,1112,
667885044254572545,825,498,
667878741721415682,395,122,
667873844930215936,630,414,
667866724293877760,3024,1050,
667861340749471744,244,78,
667832474953625600,292,63,
667806454573760512,1064,505,
667801013445750784,330,97,
667793409583771648,706,336,
667782464991965184,411,247,
667773195014021121,237,57,
667766675769573376,443,220,
667728196545200128,379,152,
667724302356258817,485,324,
667550904950915073,0,35,
667550882905632768,0,33,
667549055577362432,5832,2320,
667546741521195010,337,126,
667544320556335104,873,531,
667538891197542400,205,66,
667534815156183040,822,549,
667530908589760512,472,242,
667524857454854144,1708,1123,
667517642048163840,368,193,
667509364010450944,6819,2154,
667502640335572993,537,222,
667495797102141441,521,274,
667491009379606528,534,232,
667470559035432960,258,100,
667455448082227200,192,60,
667453023279554560,314,91,
667443425659232256,785,587,
667437278097252352,451,242,
667435689202614272,305,84,
667405339315146752,467,221,
667393430834667520,197,58,
667369227918143488,368,166,
667211855547486208,496,244,
667200525029539841,617,262,
667192066997374976,386,109,
667188689915760640,745,421,
667182792070062081,14373,6256,
667177989038297088,192,55,
667176164155375616,611,464,
667174963120574464,245,84,
667171260800061440,221,91,
667165590075940865,2694,1147,
667160273090932737,257,62,
667152164079423490,47846,17215,
667138269671505920,4610,2225,
667119796878725120,330,128,
667090893657276420,332,129,
667073648344346624,402,122,
667070482143944705,82,14,
667065535570550784,166,48,
667062181243039745,217,55,
667044094246576128,183,51,
667012601033924608,445,225,
666996132027977728,244,94,
666983947667116034,2549,987,
666837028449972224,818,554,
666835007768551424,214,80,
666826780179869698,254,97,
666817836334096384,517,251,
666804364988780544,240,94,
666786068205871104,759,486,
666781792255496192,387,195,
666776908487630848,351,175,
666739327293083650,236,66,
666701168228331520,430,219,
666691418707132416,186,47,
666649482315059201,1116,624,
666644823164719104,230,80,
666454714377183233,517,208,
666447344410484738,103,20,
666437273139982337,124,48,
666435652385423360,164,53,
666430724426358785,312,195,
666428276349472768,164,82,
666421158376562688,313,111,
666418789513326592,122,45,
666411507551481857,437,323,
666407126856765440,105,40,
666396247373291520,164,84,
666373753744588802,185,89,
666362758909284353,762,562,
666353288456101888,215,71,
666345417576210432,288,132,
666337882303524864,193,90,
666293911632134144,491,346,
666287406224695296,143,64,
666273097616637952,171,76,
666268910803644416,100,35,
666104133288665088,14061,6415,
666102155909144576,78,11,
666099513787052032,151,66,
666094000022159362,162,72,
666082916733198337,114,44,
666073100786774016,316,159,
666071193221509120,142,59,
666063827256086533,466,213,
666058600524156928,109,57,
666057090499244032,290,139,
666055525042405380,427,236,
666051853826850816,1204,834,
666050758794694657,130,59,
666049248165822465,106,42,
666044226329800704,293,139,
666033412701032449,123,43,
666029285002620928,126,47,
666020888022790149,2532,500,
